"img-link href","photo-count","list-view-price","currency","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-location","img-wrp href","he-lazy-image src 2","he-lazy-image src 3","listing-card--owner-info__firm-name","listing-card--owner-info__name","list-view-header"
"https://www.hepsiemlak.com/istanbul-beyoglu-tomtom-kiralik/daire/44443-673","41","55.000","TL","23-06-2025","Kiralık Daire","1 +
                          1","65 m²","8
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Beyoğlu / Tomtom Mah.","https://www.hepsiemlak.com/emlak-ofisi/box-realty-istanbul-44443/karin-sabouni-852341","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/4/3/2/5/8/28407897-1ec2-49d1-b48c-bab9920feb0d.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/4/4/4/4/0/9c5ff758-41eb-43f8-b42e-da817c901387.jpg","Box Realty Istanbul","Karin
          Sabouni",""
"https://www.hepsiemlak.com/balikesir-gomec-mithatpasa-kiralik/daire/139148-403","18","15.000","TL","23-06-2025","Kiralık Daire","1 +
                          1","55 m²","Sıfır Bina","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Balıkesir / Gömeç / Mithatpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/gomec-huzur-gayrimenkul-139148","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/4/1/9/3/1/965a0b0b-26e0-4e57-93b5-8f1f72af444c.jpg","","Gömeç Huzur Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-sariyer-kirecburnu-kiralik/daire/11217-9740","37","82.000","TL","23-06-2025","Kiralık Daire","3 +
                          1","165 m²","22
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Sarıyer / Kireçburnu Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-ahenk-11217","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/1/2/1/1/0/9a295213-cfd1-49d3-ae6a-7e2ae3253c81.jpg","","Remax Ahenk","",""
"https://www.hepsiemlak.com/izmir-cigli-esentepe-kiralik/daire/692668-167","13","26.000","TL","24-06-2025","Kiralık Daire","2 +
                          1","98 m²","Sıfır Bina","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İzmir / Çiğli / Esentepe Mah.","","https://hecdn01.hemlak.com/mncropresize/280/210/ds01/8/8/9/0/8/7/4/4/1750752324960-44780988.jpg","","","",""
"https://www.hepsiemlak.com/aydin-kusadasi-davutlar-kiralik/daire/126153-320","30","2.000","TL","23-06-2025","Kiralık Daire","1 +
                          1","65 m²","2
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Aydın / Kuşadası / Davutlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/jet-emlak-gayrimenkul-126153","https://hecdn01.hemlak.com/mncropresize/280/210/ds01/1/1/9/1/1/0/1/4/1687585622-6727118-41011911.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/5/1/6/2/1/0b73fcd9-b6a0-4a7d-882c-011bf4084381.jpg","Jet Emlak Gayrimenkul","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-esentepe-kiralik/daire/158246-8","10","11.000","TL","19-06-2025","Kiralık Daire","3 +
                          0","140 m²","29
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kayseri / Melikgazi / Esentepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/kamsiz-emlak-158246/tahsin-sahin-kamsiz-4429148","https://hecdn01.hemlak.com/mncropresize/280/210/ds01/2/2/6/2/0/6/4/4/1746792197-732535-44602622.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/4/1/9/2/4/4/ab83b43b-9ab5-4211-a600-4e38d4e61619.jpg","Kamsız Emlak","Tahsin Şahin
          Kamsız",""
"https://www.hepsiemlak.com/ankara-etimesgut-suvari-kiralik/daire/5338-8049","27","36.000","TL","25-06-2025","Kiralık Daire","3 +
                          1","145 m²","12
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Etimesgut / Süvari Mah.","https://www.hepsiemlak.com/emlak-ofisi/ucok-emlak-5338/muhiddin-ucok-5338","https://hecdn01.hemlak.com/mncropresize/280/210/ds01/7/4/0/7/2/7/4/4/ab54dbbf-535c-4998-adab-7c4cd88345e7.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/3/3/5/0/0/bd1e48ad-8fb8-457a-9896-db8b558daded.jpg","Üçok Emlak","Muhiddin
          Üçok",""
"https://www.hepsiemlak.com/karaman-merkez-gevher-hatun-kiralik/daire/159640-9","10","18.000","TL","22-06-2025","Kiralık Daire","2 +
                          1","130 m²","20
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Karaman / Merkez / Gevher Hatun Mah.","https://www.hepsiemlak.com/emlak-ofisi/yavuz-gayrimenkul-159640/mevlut-kombeci-4461939","https://hecdn01.hemlak.com/mncropresize/280/210/ds01/1/8/0/6/2/8/4/4/1750576553-503707-44826081.jpeg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Yavuz Gayrimenkul","Mevlüt
          Kömbeci",""
"https://www.hepsiemlak.com/mersin-silifke-atakent-kiralik/daire/158724-2","9","57.000","TL","21-06-2025","Kiralık Daire","2 +
                          1","80 m²","13
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Mersin / Silifke / Atakent Mah.","https://www.hepsiemlak.com/emlak-ofisi/handan-kaya-gayrimenkul-158724","https://hecdn01.hemlak.com/mncropresize/280/210/ds01/9/7/9/3/2/8/4/4/bca30173-3438-4754-942c-e36c79c4d20d.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/2/7/8/5/1/fe00ffeb-a719-4272-a9ea-c1bce9ec0cb2.jpg","Handan Kaya Gayrimenkul","",""
"https://www.hepsiemlak.com/gaziantep-sehitkamil-alpaslan-kiralik/daire/159570-13","34","20.000","TL","21-06-2025","Kiralık Daire","3 +
                          1","165 m²","3
                        Yaşında","2. Kat","","","","Gaziantep / Şehitkamil / Alpaslan Mah.","","https://hecdn01.hemlak.com/mncropresize/280/210/ds01/1/1/2/7/1/7/4/4/efe4a189b3b8449d5cb9e22c2cd160cc4e6650e8e41f6661335df99f4f931ac92c17576c0b58bf278903e6c75864a407.jpg","","","",""
"https://www.hepsiemlak.com/ankara-cankaya-anittepe-kiralik/daire/37563-4617","29","30.000","TL","16-06-2025","Kiralık Daire","3 +
                          1","125 m²","26
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Çankaya / Anıttepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/arya-gayrimenkul-37563","https://hecdn01.hemlak.com/mncropresize/280/210/ds01/7/4/4/1/7/6/2/4/2b9c1d7c-4d62-470e-9ea4-481f79e08356.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/6/5/7/3/0/c81f0efd-c442-4e05-a028-0b48fc820281.jpg","Arya Gayrimenkul","",""
"https://www.hepsiemlak.com/ankara-cankaya-anittepe-kiralik/daire/37563-4425","29","45.000","TL","16-06-2025","Kiralık Daire","1 +
                          1","60 m²","1
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Çankaya / Anıttepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/arya-gayrimenkul-37563","https://hecdn01.hemlak.com/mncropresize/280/210/ds01/4/0/8/4/1/4/1/4/f21805d8-89f2-4998-a265-69439ce6f28c.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/6/5/7/3/0/c81f0efd-c442-4e05-a028-0b48fc820281.jpg","Arya Gayrimenkul","",""
"https://www.hepsiemlak.com/ankara-cankaya-emek-kiralik/daire/5509-1081","37","31.000","TL","18-06-2025","Kiralık Daire","3 +
                          1","130 m²","28
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Çankaya / Emek Mah.","https://www.hepsiemlak.com/emlak-ofisi/karabilgin-gayrimenkul-danismanligi-5509/oguzhan-karabilgin-5509","https://hecdn01.hemlak.com/mncropresize/280/210/ds01/8/1/0/3/2/9/3/4/8c06ecec-5a63-4078-8143-9d4b57be9fa8.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/0/5/5/0/0/4ace67f5-bc5a-428d-a542-61d992777f06.jpeg","Karabilgin Gayrimenkul Danışmanlığı","Oğuzhan
          Karabilgin",""
"https://www.hepsiemlak.com/ankara-cankaya-yukari-bahcelievler-kiralik/daire/5509-1082","34","40.000","TL","15-06-2025","Kiralık Daire","3 +
                          1","120 m²","31
                        Yaşında","1. Kat","","","","Ankara / Çankaya / Yukarı Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/karabilgin-gayrimenkul-danismanligi-5509/oguzhan-karabilgin-5509","https://hecdn01.hemlak.com/mncropresize/280/210/ds01/9/1/0/3/2/9/3/4/223a55e3-43a4-4d3b-8f44-1de6bd8297b8.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/0/5/5/0/0/4ace67f5-bc5a-428d-a542-61d992777f06.jpeg","Karabilgin Gayrimenkul Danışmanlığı","Oğuzhan
          Karabilgin",""
"https://www.hepsiemlak.com/izmir-karabaglar-ugur-mumcu-kiralik/daire/151041-107","12","10.000","TL","19-06-2025","Kiralık Daire","2 +
                          1","100 m²","25
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İzmir / Karabağlar / Uğur Mumcu Mah.","https://www.hepsiemlak.com/emlak-ofisi/h-s-gayrimenkul-151041","https://hecdn01.hemlak.com/mncropresize/280/210/ds01/0/6/3/8/0/6/4/4/fc0a6459-d8e7-4b60-b269-179d9fd8f651.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/4/0/1/5/1/948accbd-c444-4438-85c8-febc4ec8a558.jpg","H-s Gayrimenkul","",""
"https://www.hepsiemlak.com/yozgat-merkez-capanoglu-kiralik/daire/138805-941","15","12.000","TL","23-05-2025","Kiralık Daire","1 +
                          1","35 m²","Sıfır Bina","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Yozgat / Merkez / Çapanoğlu Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-key-138805","https://hecdn01.hemlak.com/mncropresize/280/210/ds01/8/9/8/3/3/6/4/4/519ea4e891cd85e4b30eeef6ee4dc57e24646792ed8d2c8162daad38b77db41a3cf2e74c6b15663c54d12ec4a33e4db7.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/0/8/8/3/1/0461b227-02d0-4df9-88bf-8ddf3a569a2e.jpg","Remax Key","",""
"https://www.hepsiemlak.com/ankara-golbasi-incek-kiralik/daire/138805-887","29","22.500","TL","23-05-2025","Kiralık Daire","1 +
                          1","45 m²","Sıfır Bina","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Gölbaşı / İncek Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-key-138805","https://hecdn01.hemlak.com/mncropresize/280/210/ds01/6/5/9/9/6/4/4/4/2e70d727-76b2-4e36-af5c-7bd6741a0b3a.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/0/8/8/3/1/0461b227-02d0-4df9-88bf-8ddf3a569a2e.jpg","Remax Key","",""
"https://www.hepsiemlak.com/izmir-bayrakli-mansuroglu-kiralik/daire/140904-291","39","52.000","TL","20-06-2025","Kiralık Daire","3 +
                          1","150 m²","Sıfır Bina","6. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İzmir / Bayraklı / Mansuroğlu Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-zirve-gayrimenkul-140904","https://hecdn01.hemlak.com/mncropresize/280/210/ds01/7/2/8/7/0/7/4/4/1748454114-2443461-44707827.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/0/9/0/4/1/e66778f4-fb87-4609-b9be-35969b3554cd.jpg","Startkey Zirve Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-atasehir-barbaros-kiralik/daire/148896-47","12","26.000","TL","24-06-2025","Kiralık Daire","3 +
                          1","130 m²","30
                        Yaşında","2. Kat","","","","İstanbul / Ataşehir / Barbaros Mah.","https://www.hepsiemlak.com/emlak-ofisi/cyk-yapi-gayrimenkul-148896","https://hecdn01.hemlak.com/mncropresize/280/210/ds01/0/7/7/1/0/7/4/4/1748385279-655541-44701770.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/9/8/8/4/1/7d4e6797-89b7-4639-8466-b5544acbdd18.jpg","Cyk Yapı Gayrimenkul","",""
"https://www.hepsiemlak.com/ankara-cankaya-gaziosmanpasa-kiralik/daire/25690-1392","9","27.000","TL","17-06-2025","Kiralık Daire","3 +
                          1","115 m²","42
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Çankaya / Gaziosmanpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/cozum-emlak-gayrimenkul-25690/cem-celal-aslan-25690","https://hecdn01.hemlak.com/mncropresize/280/210/ds01/3/7/0/5/4/5/4/4/1747132135-808591-44545073.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/9/6/5/2/0/970fa912-72bd-41ab-887a-8da206c415fb.jpg","Çözüm Emlak Gayrimenkul","Cem Celal
          Aslan",""
"https://www.hepsiemlak.com/istanbul-sariyer-kumkoy-kiralik/villa/81759-2409","60","120.000","TL","19-06-2025","Kiralık Villa","5 +
                          1","320 m²","5
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Sarıyer / Kumköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/nokta-emlak-gayrimenkul-81759/gamze-dogan-1594702","https://hecdn01.hemlak.com/mncropresize/280/210/ds01/8/5/2/9/7/8/2/4/9bfe9287-eef4-413e-981d-0eada1ce45aa.jpeg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Nokta Emlak Gayrimenkul","Gamze
          Doğan",""
"https://www.hepsiemlak.com/ankara-polatli-cumhuriyet-kiralik/daire/54400-6881","19","11.500","TL","18-06-2025","Kiralık Daire","3 +
                          1","120 m²","30
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Polatlı / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/dogan-gayrimenkul-danismanligi-54400","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/0/4/4/5/0/24ca38b9-33c4-4ec4-82d5-5c2721730049.jpg","","Doğan Gayrimenkul Danışmanlığı","","Ankara Polatlı Cumhuriyet Mahallesi 3+1 Arakat Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-umraniye-tatlisu-kiralik/daire/64637-2570","13","45.000","TL","25-06-2025","Kiralık Daire","4 +
                          1","160 m²","16
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Ümraniye / Tatlısu Mah.","","","","","","Şerifali Tatlısu Kiralık 4+1"
"https://www.hepsiemlak.com/ankara-etimesgut-sehit-osman-avci-kiralik/daire/158307-11","40","29.000","TL","25-06-2025","Kiralık Daire","1 +
                          1","65 m²","4
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Etimesgut / Şehit Osman Avcı Mah.","","","","","","Kılıç Gayrimenkul'den Eryaman Şehit Osman Avcı Mahallesi 1+1 Eşyalı Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-telsizler-kiralik/daire/145273-80","28","28.500","TL","25-06-2025","Kiralık Daire","2 +
                          1","130 m²","22
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kağıthane / Telsizler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/0/0/4/7/4/4/1748980668-1605968-44740002.jpeg","","","","Levent Metroya 10dk Yürüme 2+1 Sıfır Eşyalı Daire"
"https://www.hepsiemlak.com/ankara-cankaya-oran-kiralik/daire/4129-2346","20","93.000","TL","14-05-2025","Kiralık Daire","4 +
                          1","230 m²","15
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Çankaya / Oran Mah.","https://www.hepsiemlak.com/emlak-ofisi/deta-dekorasyon-emlak-mus-ltd-sti-4129/deta-emlak-4129","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/4/6/2/6/4/4/c432e370-22cc-42ff-8480-65612448edc6.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/2/1/4/0/0/231ea482-d569-4e13-b791-9048345a45dc.jpg","Deta Dekorasyon Emlak Mus. LTD. Stı.","Deta
          Emlak","Park Oran'da 4+1 Mobilyalı Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-beykoz-acarlar-kiralik/villa/156818-22","40","495.000","TL","25-06-2025","Kiralık Villa","6 +
                          1","450 m²","2
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Beykoz / Acarlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/ilsay-gayrimenkul-156818/ilhan-saygili-4413988","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/3/1/4/7/4/4/1749024165389-44741369.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/8/9/3/1/4/4/08a9eeff-f9bf-4c73-a3a3-5a153ccab5c1.jpg","İlsay Gayrimenkul","İlhan
          Saygılı","Acarkent Te İçi Dışı Komple Yenilenmiş Yüzme Havuzlu,Bahçeli Kiralık Dublex."
"https://www.hepsiemlak.com/ankara-cankaya-buyukesat-kiralik/daire/1248-2508","16","35.000","TL","24-06-2025","Kiralık Daire","1 +
                          1","65 m²","1
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Çankaya / Büyükesat Mah.","https://www.hepsiemlak.com/emlak-ofisi/karan-gayrimenkul-1248/ufuk-karan-1248","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/4/7/1/8/4/4/ea8b5093-a16a-4a10-aaf5-59302b7e8be5.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/4/2/1/0/0/c7d6b60b-821e-4449-87cb-4fd598380597.jpg","Karan Gayrimenkul","Ufuk
          Karan","Gaziosmanpaşa Uğurmumcu Cad.Yakını 1+1 Her Şey Dahil Mobilyalı Lüx Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-sariyer-istinye-kiralik/daire/1202-97082","17","390.000","TL","25-06-2025","Kiralık Daire","3 +
                          1","280 m²","12
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Sarıyer / İstinye Mah.","https://www.hepsiemlak.com/emlak-ofisi/panorama-istanbul-gayrimenkul-1202/meliha-karakus-803603","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/0/0/4/8/4/4/164d69e4-3647-4526-84c5-55ab66739c98.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/0/6/3/0/8/4a2714ec-6ca2-427c-984c-dd29b7fb5bde.jpg","Panorama İstanbul Gayrimenkul","Meliha
          Karakuş","İstinye'de Site İçinde, 3+1 Keyifli Bahçe Dubleksi"
"https://www.hepsiemlak.com/ankara-cankaya-camlitepe-kiralik/daire/153001-28","14","3.000","TL","25-06-2025","Kiralık Daire","1 +
                          1","55 m²","1
                        Yaşında","3. Kat","","","","Ankara / Çankaya / Çamlıtepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/50yil-konaklama-153001/mulla-celik-4316214","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/0/6/1/4/4/4/1743678482199-44416003.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","50.yıl Konaklama","Mulla
          Çelik","Kurtuluş Dikimevi Smart Tv Wi-Fi Klima Asansör Ücretsiz Otopark Lüks Rezidancı Günübirlik Haftalık"
"https://www.hepsiemlak.com/istanbul-eyupsultan-yesilpinar-kiralik/daire/109136-1128","34","50.000","TL","25-06-2025","Kiralık Daire","2 +
                          1","95 m²","23
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Eyüpsultan / Yeşilpınar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/8/3/7/5/4/4/78bef70a-815c-458f-b23a-12538dff9be1.jpg","","","","Eyüpsultan  Vialand Üstü Kiralık Ultra  Lüks Eşyalı Daire"
"https://www.hepsiemlak.com/ankara-cankaya-seyranbaglari-kiralik/daire/83561-88","36","20.000","TL","25-06-2025","Kiralık Daire","3 +
                          1","119 m²","25
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Çankaya / Seyranbağları Mah.","https://www.hepsiemlak.com/emlak-ofisi/sk-emlak-83561/serife-kalkan-1637266","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/2/7/9/4/4/4/1744995472204-44497224.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Şk Emlak","Şerife
          Kalkan","Seyran Bagları Aşkkale Sokak"
"https://www.hepsiemlak.com/ankara-cankaya-nasuh-akar-kiralik/daire/5042-3555","19","27.500","TL","25-06-2025","Kiralık Daire","3 +
                          1","120 m²","45
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Çankaya / Nasuh Akar Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-ankara-bahcelievler-temsilciligi-5042/turyap-bahcelievler-5042","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/7/9/7/6/4/4/d8767987-be04-43dd-8b03-b25eb9c46693.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/4/0/5/0/0/ff29f669-31c7-4806-b5e6-5222c3fb1baa.jpg","Turyap Ankara Bahçelievler Temsilciliği","Turyap
          Bahçelievler","Balgatta 2.Kat Kombili Otoparklı 120m2 3+1"
"https://www.hepsiemlak.com/istanbul-uskudar-cengelkoy-kiralik/daire/70850-2822","19","90.000","TL","25-06-2025","Kiralık Daire","2 +
                          1","125 m²","26
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Üsküdar / Çengelköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/mavi-kapi-gayrimenkul-70850/manolya-budeyri-1347710","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/8/1/1/5/4/4/cd34c912-bf70-4d54-8910-743241b3c333.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/1/7/7/4/3/1/ab87f0a4-4eaa-4b0e-ac50-ecf9aa4c3582.jpg","Mavi Kapı Gayrimenkul","Manolya
          Budeyri","Çengelköy Kuleli'de Boğaz Manzaralı Kiralık Yol Yalı Dairesi"
"https://www.hepsiemlak.com/samsun-atakum-korfez-kiralik/daire/131396-312","10","11.000","TL","25-06-2025","Kiralık Daire","2 +
                          0","64 m²","1
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Samsun / Atakum / Körfez Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/0/5/8/4/3/4/77cc7928-59d6-4c2d-9aa3-06bfda0e2612.jpg","","","","Samsun Atakum Körfezde 1+1 Kiralık Daire"
"https://www.hepsiemlak.com/edirne-merkez-abdurrahman-kiralik/daire/128069-869","23","25.000","TL","25-06-2025","Kiralık Daire","3 +
                          1","140 m²","11
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Edirne / Merkez / Abdurrahman Mah.","https://www.hepsiemlak.com/emlak-ofisi/pekgoz-emlak-128069/mahmut-pekgoz-3192144","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/1/6/1/8/4/4/6285ca55-267f-4018-b2ba-0c4f33167abe.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/4/1/2/9/1/3/1c19041e-5919-444d-a7a1-83a557d27955.jpg","Pekgöz Emlak","Mahmut
          Pekgöz","Abdurrahman Mahallesi Değirmen Yanında Kiralık 3+1 Ara Kat Daire"
